date,year,month,season,state,state_abbr,primary_mode,etiology,serotype_or_genotype,ifsac_category,setting,illnesses,hospitalizations,deaths,outbreak_severity,food_vehicle_missing,water_exposure,water_exposure_missing,water_type,water_type_group,animal_type,animal_group,is_food_related,is_water_related,is_animal_related
2020-01-01,2020,1,Winter,Virginia,VA,Person-to-person,Norovirus Genogroup II,GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,53,-0.18460740711594367,-0.0910808702943546,52.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,36,-0.18460740711594367,-0.0910808702943546,35.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,School/college/university,30,-0.18460740711594367,-0.0910808702943546,29.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,35,0.07193255478390324,-0.0910808702943546,34.98085168448955,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Restaurant,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Tennessee,TN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,6,-0.18460740711594367,-0.0910808702943546,5.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus Genogroup II,GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,19,-0.18460740711594367,-0.0910808702943546,18.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus Genogroup II,GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,16,-0.18460740711594367,-0.0910808702943546,15.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,17,0.07193255478390324,-0.0910808702943546,16.980851684489547,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,8,-0.18460740711594367,-0.0910808702943546,7.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus,Not Applicable,Not Applicable,Other,11,-0.18460740711594367,-0.0910808702943546,10.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,37,0.07193255478390324,-0.0910808702943546,36.98085168448955,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,47,-0.18460740711594367,-0.0910808702943546,46.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,61,0.841552440483444,-0.0910808702943546,61.75047157018909,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,North Carolina,NC,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,17,-0.18460740711594367,-0.0910808702943546,16.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,North Carolina,NC,Person-to-person,Norovirus Genogroup II;Norovirus Genogroup II,unknown;GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Ohio,OH,Person-to-person,Norovirus Genogroup II,GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Alabama,AL,Person-to-person,Clostridium difficile,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,6,1.0980924023832908,-0.0910808702943546,7.007011532088936,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Alabama,AL,Indeterminate/unknown,Unknown,Not Applicable,Not Applicable,School/college/university,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Connecticut,CT,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,35,0.07193255478390324,-0.0910808702943546,34.98085168448955,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,11,-0.18460740711594367,-0.0910808702943546,10.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Nevada,NV,Indeterminate/unknown,Unknown,Not Applicable,Not Applicable,Child daycare/preschool,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,School/college/university,20,-0.18460740711594367,-0.0910808702943546,19.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Ohio,OH,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wyoming,WY,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Hospital,15,0.32847251668375016,-0.0910808702943546,15.237391646389396,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,North Carolina,NC,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,26,-0.18460740711594367,-0.0910808702943546,25.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,North Carolina,NC,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,16,-0.18460740711594367,-0.0910808702943546,15.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Virginia,VA,Person-to-person,Norovirus Genogroup II,GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,27,-0.18460740711594367,-0.0910808702943546,26.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Virginia,VA,Food,Norovirus Genogroup II,unknown,Mollusks,Restaurant: Other,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2020-01-01,2020,1,Winter,Virginia,VA,Food,Norovirus Genogroup II,GII.P16 GII.12,Mollusks,Restaurant: Other,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2020-01-01,2020,1,Winter,Connecticut,CT,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,30,-0.18460740711594367,-0.0910808702943546,29.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wisconsin,WI,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,18,0.32847251668375016,2.348211823381791,20.676684340065542,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
