year,month,date,season,state,state_abbr,primary_mode,setting,etiology,etiology_grouped,ifsac_category,food_vehicle,water_exposure,water_type,water_type_group,animal_type,animal_group,illnesses,hospitalizations,deaths,illnesses_std,hospitalizations_std,deaths_std,hosp_per_ill,death_per_ill,food_vehicle_missing,water_exposure_missing,is_food_related,is_water_related,is_animal_related
2023,1,2023-01-01,Winter,Colorado,CO,Person-to-person,Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,24.0,0.0,0.0,-0.00591343883106757,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,17.0,0.0,0.0,-0.010387759361550425,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Other,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,27.0,0.0,0.0,-0.003995872889432061,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,27.0,0.0,0.0,-0.003995872889432061,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,53.0,2.0,1.0,0.012623031938075685,0.3290133392649936,2.352031511888739,0.03773584905660377,0.018867924528301886,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,13.0,0.0,0.0,-0.01294451395039777,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,2.0,0.0,-0.01997558906972797,0.3290133392649936,-0.09101070221646372,1.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,5.0,0.0,0.0,-0.01805802312809246,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,29.0,0.0,0.0,-0.0027174955950083884,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,25.0,0.0,0.0,-0.005274250183855734,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Other,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,24.0,0.0,0.0,-0.00591343883106757,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Other,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Other,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,19.0,0.0,0.0,-0.009109382067126751,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Colorado,CO,Indeterminate/unknown,Restaurant,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,West Virginia,WV,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,48.0,1.0,0.0,0.009427088702016502,0.07220121886936216,-0.09101070221646372,0.020833333333333332,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,West Virginia,WV,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,78.0,2.0,0.0,0.02860274811837159,0.3290133392649936,-0.09101070221646372,0.02564102564102564,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Illinois,IL,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,10.0,0.0,0.0,-0.014862079892033279,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Oregon,OR,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,0.0,0.0,-0.01677964583366879,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Oregon,OR,Person-to-person,Child daycare/preschool,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,6.0,0.0,0.0,-0.017418834480880625,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Oregon,OR,Person-to-person,Child daycare/preschool,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,17.0,0.0,0.0,-0.010387759361550425,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Oregon,OR,Person-to-person,School/college/university,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,5.0,0.0,0.0,-0.01805802312809246,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Connecticut,CT,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,20.0,0.0,0.0,-0.008470193419914916,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Nevada,NV,Water,Hotel/motel,Legionella pneumophila,Other,Not Applicable,Not Applicable,Other/Environmental water,Not Applicable,Other,Not Applicable,Other/Unknown,34.0,0.0,0.0,0.00047844764105079335,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
2023,1,2023-01-01,Winter,West Virginia,WV,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,26.0,0.0,0.0,-0.004635061536643897,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Connecticut,CT,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,33.0,0.0,0.0,-0.000160741006161043,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Connecticut,CT,Person-to-person,Long-term care/nursing home/assisted living facility,Clostridium difficile,Clostridium,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,28.0,0.0,0.0,-0.0033566842422202248,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Multistate,Unknown,Food,Unknown,"Escherichia coli, Shiga toxin-producing",Other,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,3.0,0.0,-0.01677964583366879,0.585825459660625,-0.09101070221646372,0.42857142857142855,0.0,Missing,Missing,1,0,0
2023,1,2023-01-01,Winter,Michigan,MI,Person-to-person,School/college/university,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,30.0,1.0,0.0,-0.002078306947796552,0.07220121886936216,-0.09101070221646372,0.03333333333333333,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Colorado,CO,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,22.0,0.0,0.0,-0.007191816125491243,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Colorado,CO,Person-to-person,Child daycare/preschool,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,6.0,0.0,0.0,-0.017418834480880625,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Multistate,Unknown,Food,Restaurant: Sit-down dining;Restaurant: Fast-food (drive up service or pay at counter);Residence - Single-family home;Unknown,Salmonella enterica,Salmonella,Seeded Vegetables,tomatoes,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,54.0,12.0,0.0,0.01326222058528752,2.897134543221308,-0.09101070221646372,0.2222222222222222,0.0,Present,Missing,1,0,0
2023,1,2023-01-01,Winter,Colorado,CO,Person-to-person,Child daycare/preschool,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,51.0,0.0,0.0,0.011344654643652011,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Pennsylvania,PA,Person-to-person,Child daycare/preschool,Shigella flexneri,Other,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,17.0,0.0,0.0,-0.010387759361550425,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Rhode Island,RI,Food,Restaurant: Sit-down dining,Norovirus Genogroup II;Norovirus Genogroup II;Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,12.0,0.0,0.0,-0.013583702597609605,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2023,1,2023-01-01,Winter,Montana,MT,Person-to-person,Child daycare/preschool,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,33.0,0.0,0.0,-0.000160741006161043,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Indiana,IN,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,37.0,0.0,0.0,0.002396013582686302,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Michigan,MI,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,46.0,0.0,0.0,0.008148711407592829,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Indiana,IN,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,43.0,0.0,0.0,0.00623114546595732,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,New Hampshire,NH,Person-to-person,Hospital,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,0.0,0.0,-0.01677964583366879,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,New Hampshire,NH,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,25.0,0.0,0.0,-0.005274250183855734,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Vermont,VT,Person-to-person,School/college/university,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,55.0,0.0,0.0,0.013901409232499357,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Virginia,VA,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,21.0,0.0,0.0,-0.00783100477270308,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,New Hampshire,NH,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,33.0,0.0,0.0,-0.000160741006161043,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Pennsylvania,PA,Food,Restaurant: Sit-down dining,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2023,1,2023-01-01,Winter,New Hampshire,NH,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,16.0,0.0,0.0,-0.01102694800876226,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,New Mexico,NM,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,29.0,0.0,0.0,-0.0027174955950083884,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Maryland,MD,Food,Restaurant: Sit-down dining,Scombroid toxin,Other,Fish,tuna,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2023,1,2023-01-01,Winter,Maryland,MD,Food,Restaurant: Sit-down dining,Bacillus cereus,Other,Grains-beans,rice,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,21.0,0.0,0.0,-0.00783100477270308,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2023,1,2023-01-01,Winter,Colorado,CO,Indeterminate/unknown,Child daycare/preschool,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Colorado,CO,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,26.0,0.0,0.0,-0.004635061536643897,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Colorado,CO,Person-to-person,Child daycare/preschool,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,36.0,0.0,0.0,0.001756824935474466,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Colorado,CO,Person-to-person,School/college/university,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,6.0,0.0,0.0,-0.017418834480880625,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,North Carolina,NC,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,6.0,0.0,0.0,-0.017418834480880625,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Connecticut,CT,Person-to-person,School/college/university,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,24.0,0.0,0.0,-0.00591343883106757,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Connecticut,CT,Person-to-person,School/college/university,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,20.0,0.0,0.0,-0.008470193419914916,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Connecticut,CT,Person-to-person,School/college/university,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,0.0,0.0,-0.01677964583366879,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Pennsylvania,PA,Food,School/college/university,Unknown,Unknown,Grains-beans,rice,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,80.0,0.0,0.0,0.029881125412795265,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2023,1,2023-01-01,Winter,Massachusetts,MA,Person-to-person,Child daycare/preschool,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,20.0,0.0,0.0,-0.008470193419914916,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Colorado,CO,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,46.0,0.0,0.0,0.008148711407592829,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Colorado,CO,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,70.0,2.0,0.0,0.0234892389406769,0.3290133392649936,-0.09101070221646372,0.02857142857142857,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Indiana,IN,Person-to-person,Hospital,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,28.0,0.0,0.0,-0.0033566842422202248,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Connecticut,CT,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Connecticut,CT,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,24.0,0.0,0.0,-0.00591343883106757,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Texas,TX,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,45.0,1.0,0.0,0.007509522760380993,0.07220121886936216,-0.09101070221646372,0.022222222222222223,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Wisconsin,WI,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,39.0,0.0,0.0,0.003674390877109975,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Pennsylvania,PA,Indeterminate/unknown,Restaurant,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Georgia,GA,Water,Subdivision/Neighborhood,Chlorine,Other,Not Applicable,Not Applicable,Recreational water -- treated,Pool - Other Swimming Pool,Recreational Water,Not Applicable,Other/Unknown,10.0,0.0,0.0,-0.014862079892033279,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
2023,1,2023-01-01,Winter,Kentucky,KY,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,17.0,1.0,0.0,-0.010387759361550425,0.07220121886936216,-0.09101070221646372,0.058823529411764705,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Pennsylvania,PA,Food,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,8.0,0.0,0.0,-0.01614045718645695,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2023,1,2023-01-01,Winter,Ohio,OH,Person-to-person,Residence - Single-family home,Shigella flexneri,Other,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,2.0,0.0,-0.01997558906972797,0.3290133392649936,-0.09101070221646372,1.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Kentucky,KY,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,South Carolina,SC,Person-to-person,Child daycare/preschool,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,24.0,0.0,0.0,-0.00591343883106757,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,South Carolina,SC,Person-to-person,Child daycare/preschool,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,11.0,0.0,0.0,-0.014222891244821442,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,South Carolina,SC,Person-to-person,School/college/university,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,17.0,0.0,0.0,-0.010387759361550425,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Virginia,VA,Person-to-person,School/college/university,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,21.0,0.0,0.0,-0.00783100477270308,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Virginia,VA,Person-to-person,School/college/university,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,51.0,0.0,0.0,0.011344654643652011,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Ohio,OH,Person-to-person,School/college/university,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,46.0,0.0,0.0,0.008148711407592829,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Alabama,AL,Indeterminate/unknown,School/college/university,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Ohio,OH,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,42.0,0.0,0.0,0.005591956818745484,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Vermont,VT,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,27.0,1.0,0.0,-0.003995872889432061,0.07220121886936216,-0.09101070221646372,0.037037037037037035,0.0,Missing,Missing,0,0,0
2023,1,2023-01-01,Winter,Kentucky,KY,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,27.0,0.0,0.0,-0.003995872889432061,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
