"Date","Year","Month","season","State","state_abbr","Primary Mode","Etiology","Illnesses","Hospitalizations","Deaths","outbreak_severity","Water Exposure","Water Type","Animal Type","is_food_related","is_water_related","is_animal_related"
"2012-10",2012,10,"Fall","Pennsylvania","PA","Person-to-person","Norovirus unknown",19,0,0,19,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Montana","MT","Food",NA,39,0,0,39,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Texas","TX","Indeterminate/unknown",NA,15,1,0,16,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Michigan","MI","Person-to-person",NA,104,0,0,104,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Michigan","MI","Person-to-person","Norovirus Genogroup I",54,0,0,54,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Michigan","MI","Person-to-person",NA,8,0,0,8,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Michigan","MI","Person-to-person",NA,14,0,0,14,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Ohio","OH","Person-to-person","Norovirus Genogroup I",130,0,0,130,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II",13,0,0,13,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II",49,1,0,50,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Pennsylvania","PA","Indeterminate/unknown","Campylobacter jejuni",5,0,0,5,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Kentucky","KY","Indeterminate/unknown","Norovirus Genogroup II",30,0,0,30,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup I",107,0,0,107,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Massachusetts","MA","Person-to-person",NA,8,0,0,8,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Kentucky","KY","Food","Norovirus Genogroup I",37,0,0,37,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Ohio","OH","Food","Histamine",2,0,0,2,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Georgia","GA","Food",NA,4,0,0,4,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Florida","FL","Food","Salmonella enterica",2,1,0,3,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Illinois","IL","Food","Salmonella enterica;Salmonella enterica",29,3,0,32,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Kentucky","KY","Person-to-person","Norovirus Genogroup I",57,0,0,57,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Pennsylvania","PA","Indeterminate/unknown","Salmonella unknown",2,1,0,3,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Hawaii","HI","Food","Salmonella enterica",16,0,0,16,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","New York","NY","Water","Legionella pneumophila",2,1,0,3,"Drinking water","Community",NA,0,1,0
"2012-10",2012,10,"Fall","California","CA","Food","Other - Bacterium",5,0,0,5,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Colorado","CO","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Minnesota","MN","Food","Salmonella enterica",4,0,0,4,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Alaska","AK","Food",NA,16,0,0,16,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Pennsylvania","PA","Indeterminate/unknown","Giardia duodenalis",2,0,0,2,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","South Carolina","SC","Food","Salmonella enterica",33,1,0,34,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Michigan","MI","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Kentucky","KY","Person-to-person","Norovirus Genogroup I",62,0,0,62,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","South Dakota","SD","Indeterminate/unknown","Salmonella enterica",5,0,0,5,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Florida","FL","Food","Norovirus unknown",4,0,0,4,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Connecticut","CT","Food","Norovirus",13,1,0,14,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Tennessee","TN","Food","Salmonella enterica",27,7,0,34,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Texas","TX","Person-to-person",NA,54,0,0,54,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Missouri","MO","Food",NA,20,0,0,20,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Ohio","OH","Person-to-person","Shigella sonnei",3,0,0,3,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Michigan","MI","Person-to-person",NA,32,0,0,32,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Michigan","MI","Person-to-person",NA,112,0,0,112,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","North Carolina","NC","Person-to-person",NA,12,0,0,12,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","New York","NY","Food","Listeria monocytogenes",7,7,0,14,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Ohio","OH","Person-to-person","Shigella sonnei",4,0,0,4,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Indiana","IN","Person-to-person","Norovirus Genogroup I;Norovirus Genogroup II",5,0,0,5,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Pennsylvania","PA","Person-to-person","Campylobacter unknown",8,0,0,8,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Washington","WA","Person-to-person","Norovirus unknown",31,0,0,31,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Missouri","MO","Person-to-person","Norovirus Genogroup II",37,1,0,38,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Minnesota","MN","Person-to-person","Norovirus",8,0,0,8,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Minnesota","MN","Person-to-person","Norovirus",68,0,0,68,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Kentucky","KY","Indeterminate/unknown","Shigella sonnei",10,0,0,10,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Washington","WA","Animal contact","Escherichia coli, Shiga toxin-producing;Escherichia coli, Shiga toxin-producing",4,2,0,6,NA,NA,"Cattle;Donkey;Goat;Poultry",0,0,1
"2012-10",2012,10,"Fall","Oklahoma","OK","Food",NA,12,0,0,12,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Kentucky","KY","Person-to-person",NA,163,0,0,163,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Louisiana","LA","Food","Salmonella enterica",7,5,0,12,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Minnesota","MN","Person-to-person","Salmonella enterica",3,2,0,5,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","North Dakota","ND","Person-to-person",NA,37,0,1,38,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Kentucky","KY","Person-to-person",NA,24,1,0,25,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","North Dakota","ND","Person-to-person","Norovirus unknown",96,0,0,96,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","North Dakota","ND","Person-to-person",NA,13,0,0,13,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","New Mexico","NM","Person-to-person","Norovirus Genogroup IV",79,0,0,79,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Massachusetts","MA","Indeterminate/unknown","Shigella sonnei",4,3,0,7,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Massachusetts","MA","Indeterminate/unknown","Salmonella enterica",2,1,0,3,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Indeterminate/unknown","Norovirus Genogroup II",268,0,0,268,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Sapovirus unknown;Norovirus Genogroup II",11,0,0,11,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Sapovirus unknown;Norovirus unknown",32,0,0,32,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Sapovirus unknown;Norovirus unknown",234,0,0,234,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Sapovirus unknown;Norovirus unknown",71,0,0,71,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Sapovirus unknown;Norovirus unknown",203,0,0,203,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Sapovirus unknown;Norovirus unknown",122,0,0,122,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Sapovirus unknown;Norovirus unknown",121,0,0,121,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Sapovirus unknown;Norovirus unknown",15,0,0,15,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Sapovirus unknown;Norovirus unknown",97,0,0,97,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Sapovirus unknown;Norovirus unknown",187,0,0,187,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Nevada","NV","Person-to-person","Norovirus Genogroup II",106,0,0,106,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Texas","TX","Food","Salmonella enterica",7,1,0,8,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Kansas","KS","Food",NA,7,1,0,8,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Kentucky","KY","Indeterminate/unknown","Escherichia coli, Shiga toxin-producing",4,0,0,4,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Maine","ME","Person-to-person","Norovirus Genogroup II",49,3,0,52,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Michigan","MI","Indeterminate/unknown",NA,22,1,0,23,NA,NA,NA,0,0,0
"2012-10",2012,10,"Fall","Michigan","MI","Food",NA,5,0,0,5,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","California","CA","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2012-10",2012,10,"Fall","Michigan","MI","Food","Escherichia coli, Shiga toxin-producing",3,0,0,3,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Wisconsin","WI","Food",NA,18,0,0,18,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II",49,0,0,49,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Nevada","NV","Person-to-person",NA,32,0,0,32,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Illinois","IL","Food","Salmonella enterica",16,3,0,19,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Iowa","IA","Person-to-person",NA,27,0,0,27,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Illinois","IL","Food","Norovirus Genogroup II",15,0,0,15,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus Genogroup II",26,0,0,26,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Food","Norovirus Genogroup II",24,0,0,24,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Food","Norovirus Genogroup I",5,0,0,5,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Food",NA,22,0,0,22,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus Genogroup II",24,0,0,24,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Food",NA,7,1,0,8,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",64,0,0,64,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Food","Norovirus Genogroup II",2,0,0,2,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Massachusetts","MA","Person-to-person","Norovirus unknown",21,0,0,21,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,52,0,0,52,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person","Norovirus Genogroup II",7,0,0,7,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person","Norovirus Genogroup I",22,0,0,22,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person","Norovirus Genogroup I",46,0,0,46,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Indeterminate/unknown","Norovirus",8,0,0,8,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus Genogroup II",12,0,0,12,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II",38,0,0,38,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Food","Norovirus Genogroup II",20,0,0,20,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Washington","WA","Food","Norovirus",8,0,0,8,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Tennessee","TN","Person-to-person","Norovirus Genogroup II",41,5,0,46,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Food","Norovirus Genogroup II",28,0,0,28,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus Genogroup II",60,0,0,60,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Food","Norovirus Genogroup II",50,0,0,50,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II",21,0,0,21,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Food","Sapovirus Genogroup I",8,0,0,8,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Food","Clostridium perfringens",9,0,0,9,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Kentucky","KY","Food","Other",10,0,0,10,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus Genogroup II",44,0,0,44,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Tennessee","TN","Person-to-person","Norovirus Genogroup II",35,0,0,35,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Florida","FL","Food",NA,25,0,0,25,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Tennessee","TN","Indeterminate/unknown","Norovirus Genogroup II",6,0,0,6,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Nevada","NV","Person-to-person","Norovirus Genogroup II",32,4,0,36,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Nevada","NV","Person-to-person",NA,100,2,0,102,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus Genogroup II",17,0,0,17,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Illinois","IL","Food","Norovirus",22,0,0,22,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II",24,0,0,24,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person",NA,14,0,0,14,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Food","Astrovirus",22,0,0,22,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Illinois","IL","Food","Clostridium perfringens",20,0,0,20,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Indeterminate/unknown","Norovirus Genogroup II",4,2,2,8,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","New York","NY","Food","Bacillus cereus;Staphylococcus aureus",8,0,0,8,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Indeterminate/unknown","Norovirus",3,0,0,3,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Maryland","MD","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Utah","UT","Indeterminate/unknown",NA,17,1,0,18,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person","Norovirus Genogroup I",173,0,0,173,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Indeterminate/unknown","Norovirus Genogroup II",72,0,0,72,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Iowa","IA","Person-to-person","Norovirus Genogroup I",104,0,0,104,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Connecticut","CT","Food","Norovirus Genogroup II",3,0,0,3,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Tennessee","TN","Person-to-person","Norovirus Genogroup II",10,1,0,11,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Rhode Island","RI","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Georgia","GA","Food","Norovirus Genogroup II",3,0,0,3,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Pennsylvania","PA","Indeterminate/unknown","Shigella sonnei",2,2,0,4,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Food","Norovirus",2,0,0,2,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Shigella sonnei",2,0,0,2,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Shigella sonnei",5,0,0,5,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Pennsylvania","PA","Indeterminate/unknown","Norovirus unknown",13,0,0,13,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,94,0,0,94,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,104,0,0,104,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,100,0,0,100,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,15,0,0,15,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,14,0,0,14,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,106,0,0,106,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person","Norovirus Genogroup II",16,0,0,16,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,23,0,0,23,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,60,0,0,60,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,14,0,0,14,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,6,0,0,6,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Food",NA,23,0,0,23,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,21,0,0,21,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person","Norovirus Genogroup II",27,0,0,27,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Michigan","MI","Person-to-person",NA,59,0,0,59,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","North Carolina","NC","Person-to-person",NA,37,0,0,37,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Indeterminate/unknown","Norovirus unknown",8,0,0,8,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Indeterminate/unknown","Norovirus",4,0,0,4,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus Genogroup II",111,1,0,112,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Shigella sonnei",2,0,0,2,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Connecticut","CT","Food","Norovirus Genogroup II",66,0,0,66,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Pennsylvania","PA","Person-to-person",NA,21,0,1,22,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Pennsylvania","PA","Person-to-person",NA,71,0,0,71,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Pennsylvania","PA","Food",NA,12,0,0,12,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Florida","FL","Food","Norovirus Genogroup I;Norovirus Genogroup II",21,0,0,21,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus Genogroup II;Norovirus Genogroup II",2,0,0,2,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Indiana","IN","Person-to-person","Norovirus Genogroup II",20,0,0,20,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","South Carolina","SC","Person-to-person","Norovirus Genogroup II",18,0,0,18,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Colorado","CO","Food","Norovirus",20,0,0,20,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","California","CA","Food",NA,4,0,0,4,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Washington","WA","Food","Norovirus",5,0,0,5,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Tennessee","TN","Person-to-person","Norovirus Genogroup II",39,0,0,39,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","New Hampshire","NH","Food",NA,7,0,0,7,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus Genogroup II",4,0,0,4,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","South Carolina","SC","Person-to-person","Norovirus Genogroup I",544,0,0,544,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",12,0,0,12,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",10,0,0,10,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",6,0,0,6,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup I",55,0,0,55,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",33,0,0,33,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",12,0,0,12,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",44,0,0,44,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus",10,0,0,10,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II",20,0,0,20,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Indeterminate/unknown","Norovirus Genogroup I",29,0,0,29,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II",25,0,0,25,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",7,0,0,7,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",9,0,0,9,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Pennsylvania","PA","Person-to-person","Norovirus unknown",34,0,0,34,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",89,0,0,89,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II",45,0,0,45,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",78,0,3,81,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person",NA,16,0,0,16,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus",38,0,0,38,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II;Norovirus Genogroup II",46,0,0,46,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Person-to-person","Norovirus Genogroup II",38,0,0,38,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Oregon","OR","Food","Norovirus",8,0,0,8,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus unknown",46,3,0,49,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Food","Salmonella enterica",2,0,0,2,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Animal contact","Cryptosporidium",3,0,0,3,NA,NA,"Cattle",0,0,1
"2012-11",2012,11,"Fall","Washington","WA","Food","Norovirus",4,0,0,4,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Florida","FL","Food","Norovirus unknown",13,0,0,13,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Ohio","OH","Person-to-person","Norovirus unknown",10,0,0,10,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Mississippi","MS","Person-to-person","Norovirus Genogroup II",23,0,0,23,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Texas","TX","Person-to-person","Norovirus unknown",12,1,1,14,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",47,0,0,47,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Louisiana","LA","Person-to-person","Escherichia coli, Shiga toxin-producing",3,0,0,3,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Pennsylvania","PA","Food",NA,61,0,0,61,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Pennsylvania","PA","Food","Campylobacter jejuni",10,0,0,10,NA,NA,NA,1,0,0
"2012-11",2012,11,"Fall","Nevada","NV","Person-to-person","Norovirus Genogroup II",25,0,0,25,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","North Carolina","NC","Person-to-person","Norovirus unknown",13,0,0,13,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Texas","TX","Person-to-person",NA,36,0,0,36,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",54,0,0,54,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",54,0,0,54,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Pennsylvania","PA","Person-to-person","Norovirus unknown",94,0,0,94,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Minnesota","MN","Person-to-person","Norovirus",16,0,0,16,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Alabama","AL","Indeterminate/unknown","Shigella sonnei",4,0,0,4,NA,NA,NA,0,0,0
"2012-11",2012,11,"Fall","Missouri","MO","Indeterminate/unknown",NA,14,0,0,14,NA,NA,NA,0,0,0
